Order ID,Customer ID,Order Date,Ship Date,Region,State,Category,Sub-Category,Segment,Ship Mode,Sales,Profit,Discount
ORD-100204,CUST-4498,2023-08-16,2023-08-17,Central,Illinois,Office Supplies,Storage,Corporate,Standard Class,1023.15,-24.95,0.2
ORD-100205,CUST-1687,2024-03-21,2024-03-25,West,Nevada,Technology,Accessories,Consumer,Same Day,1369.21,-118.75,0.3
ORD-100206,CUST-3837,2022-07-22,2022-07-25,Central,Wisconsin,Office Supplies,Binders,Home Office,First Class,873.89,38.15,0.2
ORD-100207,CUST-2083,2023-07-23,2023-07-23,West,California,Office Supplies,Supplies,Home Office,Standard Class,622.55,-53.24,0.2
ORD-100208,CUST-3012,2022-05-28,2022-06-02,East,Massachusetts,Furniture,Chairs,Corporate,Same Day,882.7,-134.43,0.4
ORD-100209,CUST-3304,2023-04-25,2023-04-30,West,Washington,Furniture,Chairs,Consumer,First Class,1049.96,66.27,0.2
ORD-100210,CUST-1739,2023-11-24,2023-11-24,East,Pennsylvania,Office Supplies,Storage,Corporate,Same Day,450.71,-47.3,0.3
ORD-100211,CUST-3091,2024-04-08,2024-04-08,Central,Texas,Technology,Phones,Home Office,First Class,663.22,-121.18,0.4
ORD-100212,CUST-4529,2022-12-13,2022-12-13,East,Massachusetts,Technology,Machines,Home Office,Second Class,1281.85,-79.62,0.3
ORD-100213,CUST-2030,2022-12-17,2022-12-20,Central,Michigan,Furniture,Tables,Corporate,Same Day,1056.21,-280.78,0.4
ORD-100214,CUST-4575,2023-05-31,2023-06-02,East,Pennsylvania,Technology,Machines,Corporate,First Class,937.32,95.52,0.0
ORD-100215,CUST-2225,2022-11-21,2022-11-26,East,Massachusetts,Office Supplies,Binders,Corporate,Second Class,1401.23,-282.48,0.4
ORD-100216,CUST-1203,2023-07-13,2023-07-17,West,California,Office Supplies,Binders,Corporate,Same Day,643.28,4.22,0.05
ORD-100217,CUST-4726,2024-03-18,2024-03-22,East,New York,Technology,Accessories,Corporate,Standard Class,422.74,-86.84,0.3
ORD-100218,CUST-2875,2023-11-15,2023-11-20,East,New Jersey,Furniture,Chairs,Consumer,Standard Class,775.59,-165.05,0.4
ORD-100219,CUST-4744,2024-03-04,2024-03-04,Central,Illinois,Technology,Accessories,Consumer,Same Day,481.13,-104.04,0.4
ORD-100220,CUST-1756,2024-06-02,2024-06-04,South,Florida,Furniture,Tables,Corporate,First Class,531.35,55.32,0.0
ORD-100221,CUST-4169,2024-04-24,2024-04-24,East,Pennsylvania,Technology,Phones,Corporate,Standard Class,1206.46,159.78,0.1
ORD-100222,CUST-2585,2022-01-15,2022-01-20,South,Alabama,Office Supplies,Supplies,Corporate,Standard Class,1270.84,-129.07,0.3
ORD-100223,CUST-2934,2022-03-26,2022-03-31,East,Massachusetts,Furniture,Furnishings,Home Office,Standard Class,826.46,-133.82,0.4
ORD-100224,CUST-1498,2023-12-02,2023-12-07,West,Washington,Furniture,Furnishings,Consumer,Standard Class,1342.7,162.0,0.05
ORD-100225,CUST-3946,2022-01-19,2022-01-21,South,Florida,Technology,Phones,Consumer,Same Day,442.19,106.22,0.0
ORD-100226,CUST-3922,2024-03-03,2024-03-08,East,New Jersey,Office Supplies,Paper,Consumer,First Class,352.58,58.63,0.05
ORD-100227,CUST-4818,2023-04-17,2023-04-22,Central,Illinois,Office Supplies,Binders,Corporate,Same Day,1104.35,-135.57,0.4
ORD-100228,CUST-4347,2023-10-29,2023-11-03,South,Florida,Office Supplies,Binders,Consumer,Standard Class,684.92,114.57,0.05
ORD-100229,CUST-4886,2022-11-20,2022-11-22,Central,Minnesota,Technology,Accessories,Corporate,Standard Class,360.94,14.23,0.0
ORD-100230,CUST-1671,2023-01-07,2023-01-12,East,New Jersey,Furniture,Tables,Consumer,Standard Class,818.57,-57.34,0.3
ORD-100231,CUST-1248,2022-10-27,2022-10-29,Central,Minnesota,Furniture,Furnishings,Corporate,First Class,812.63,-252.75,0.4
ORD-100232,CUST-4999,2023-08-22,2023-08-25,Central,Wisconsin,Technology,Phones,Consumer,First Class,1387.83,254.73,0.0
ORD-100233,CUST-2160,2024-04-06,2024-04-09,South,Tennessee,Furniture,Furnishings,Home Office,Second Class,1440.94,-358.84,0.4
ORD-100234,CUST-1576,2022-10-23,2022-10-29,Central,Michigan,Technology,Machines,Consumer,Standard Class,689.37,24.75,0.2
ORD-100235,CUST-2985,2023-07-07,2023-07-11,South,Alabama,Technology,Machines,Corporate,Standard Class,731.26,194.18,0.0
ORD-100236,CUST-2905,2023-11-25,2023-11-28,Central,Illinois,Office Supplies,Paper,Corporate,Standard Class,846.79,235.04,0.0
ORD-100237,CUST-3196,2023-07-08,2023-07-08,Central,Michigan,Furniture,Chairs,Corporate,Same Day,540.01,34.67,0.1
ORD-100238,CUST-3413,2023-05-04,2023-05-08,South,Florida,Technology,Copiers,Home Office,First Class,1217.85,133.41,0.05
ORD-100239,CUST-3311,2023-01-07,2023-01-11,West,Washington,Technology,Accessories,Home Office,First Class,903.05,130.2,0.05
ORD-100240,CUST-1434,2023-01-19,2023-01-25,East,Virginia,Office Supplies,Paper,Consumer,Same Day,236.73,39.96,0.05
ORD-100241,CUST-3127,2022-12-20,2022-12-22,East,New Jersey,Office Supplies,Paper,Corporate,Standard Class,888.6,-62.31,0.2
ORD-100242,CUST-2146,2022-09-25,2022-10-01,Central,Texas,Technology,Machines,Home Office,Second Class,1165.47,-251.84,0.4
ORD-100243,CUST-1740,2022-12-13,2022-12-14,East,New Jersey,Office Supplies,Paper,Corporate,Standard Class,1179.16,-287.12,0.4
ORD-100244,CUST-4727,2023-05-14,2023-05-20,East,New York,Technology,Copiers,Home Office,Same Day,1018.67,-106.31,0.2
ORD-100245,CUST-3312,2022-09-21,2022-09-23,South,Alabama,Furniture,Chairs,Home Office,Standard Class,1476.42,-387.67,0.4
ORD-100246,CUST-2519,2024-05-20,2024-05-21,West,California,Office Supplies,Supplies,Consumer,Same Day,442.89,-16.59,0.3
ORD-100247,CUST-4429,2023-07-21,2023-07-21,South,Georgia,Technology,Copiers,Corporate,Standard Class,1432.44,-280.84,0.4
ORD-100248,CUST-4092,2022-05-29,2022-05-31,South,North Carolina,Office Supplies,Supplies,Consumer,Standard Class,374.62,76.71,0.05
ORD-100249,CUST-1431,2024-02-16,2024-02-21,West,Washington,Office Supplies,Storage,Home Office,Same Day,476.92,53.68,0.05
ORD-100250,CUST-2807,2023-01-24,2023-01-25,East,Pennsylvania,Technology,Phones,Corporate,Same Day,1379.34,-109.83,0.3
ORD-100251,CUST-1642,2024-03-29,2024-03-29,West,Washington,Office Supplies,Binders,Corporate,Second Class,258.19,30.71,0.1
ORD-100252,CUST-4923,2024-03-07,2024-03-10,South,Georgia,Technology,Copiers,Home Office,Second Class,962.45,82.41,0.05
ORD-100253,CUST-1957,2022-11-27,2022-12-03,West,Nevada,Office Supplies,Binders,Corporate,First Class,1163.68,156.3,0.05
ORD-100254,CUST-2848,2022-07-04,2022-07-09,East,Pennsylvania,Technology,Accessories,Home Office,Standard Class,276.64,-70.91,0.4
ORD-100255,CUST-1637,2023-02-26,2023-02-27,East,Massachusetts,Furniture,Tables,Corporate,Same Day,170.55,-6.12,0.2
ORD-100256,CUST-2302,2023-05-18,2023-05-18,West,Arizona,Office Supplies,Storage,Consumer,First Class,711.3,-81.63,0.2
ORD-100257,CUST-4421,2023-07-28,2023-07-31,East,New Jersey,Technology,Phones,Home Office,Second Class,568.76,15.2,0.2
ORD-100258,CUST-1399,2022-09-02,2022-09-03,West,Oregon,Office Supplies,Storage,Corporate,First Class,1205.68,102.7,0.0
ORD-100259,CUST-1065,2022-05-28,2022-06-02,East,New Jersey,Office Supplies,Binders,Home Office,First Class,196.82,1.41,0.2
ORD-100260,CUST-4865,2024-03-19,2024-03-25,East,Virginia,Technology,Accessories,Corporate,Standard Class,1473.24,365.65,0.0
ORD-100261,CUST-1740,2022-10-11,2022-10-15,East,Massachusetts,Furniture,Chairs,Corporate,Second Class,1075.96,75.41,0.1
ORD-100262,CUST-1324,2022-07-21,2022-07-25,West,Washington,Furniture,Tables,Home Office,Second Class,644.0,110.15,0.0
ORD-100263,CUST-3743,2022-05-21,2022-05-25,South,Alabama,Office Supplies,Storage,Consumer,Second Class,63.79,-7.97,0.3
ORD-100264,CUST-3128,2023-12-10,2023-12-15,Central,Illinois,Furniture,Tables,Consumer,Standard Class,349.88,-31.69,0.3
ORD-100265,CUST-4541,2024-05-12,2024-05-17,East,New York,Furniture,Bookcases,Corporate,First Class,1300.93,243.51,0.05
ORD-100266,CUST-3306,2022-09-12,2022-09-13,South,Florida,Technology,Machines,Consumer,First Class,403.44,86.63,0.0
ORD-100267,CUST-4817,2022-12-31,2023-01-04,South,North Carolina,Technology,Copiers,Home Office,Standard Class,1173.29,25.4,0.1
ORD-100268,CUST-4544,2024-04-16,2024-04-22,East,Virginia,Technology,Copiers,Home Office,Second Class,1058.5,16.41,0.2
ORD-100269,CUST-2828,2024-01-19,2024-01-22,South,Tennessee,Furniture,Chairs,Corporate,Standard Class,1119.16,190.32,0.0
ORD-100270,CUST-3535,2022-04-01,2022-04-02,East,Virginia,Office Supplies,Paper,Consumer,Second Class,1452.41,68.34,0.0
ORD-100271,CUST-1799,2023-12-17,2023-12-22,West,California,Technology,Phones,Consumer,Standard Class,196.96,-0.18,0.2
ORD-100272,CUST-1421,2023-12-21,2023-12-24,West,Arizona,Furniture,Furnishings,Home Office,Second Class,440.28,50.09,0.1
ORD-100273,CUST-3399,2023-04-22,2023-04-25,East,New York,Office Supplies,Binders,Corporate,Standard Class,1044.2,-133.86,0.3
ORD-100274,CUST-1931,2023-07-09,2023-07-13,East,Pennsylvania,Technology,Phones,Corporate,Second Class,262.66,5.94,0.2
ORD-100275,CUST-1075,2022-06-18,2022-06-24,South,Georgia,Office Supplies,Supplies,Home Office,Same Day,114.13,-22.91,0.4
ORD-100276,CUST-2386,2024-03-06,2024-03-08,South,Tennessee,Office Supplies,Binders,Corporate,Standard Class,193.78,-10.7,0.2
ORD-100277,CUST-1600,2022-11-29,2022-12-03,East,Pennsylvania,Office Supplies,Storage,Corporate,Standard Class,280.7,-13.71,0.2
ORD-100278,CUST-3174,2023-01-09,2023-01-09,South,North Carolina,Technology,Machines,Home Office,Standard Class,1032.44,70.16,0.2
ORD-100279,CUST-4180,2023-03-07,2023-03-10,West,Oregon,Furniture,Chairs,Consumer,Second Class,233.69,39.94,0.0
ORD-100280,CUST-2119,2023-11-26,2023-11-30,South,Tennessee,Furniture,Chairs,Consumer,First Class,1359.1,-198.87,0.4
ORD-100281,CUST-4894,2023-03-21,2023-03-22,Central,Texas,Furniture,Bookcases,Consumer,Standard Class,472.51,19.1,0.2
ORD-100282,CUST-4692,2023-09-01,2023-09-05,West,California,Technology,Accessories,Consumer,Standard Class,1139.39,50.01,0.1
ORD-100283,CUST-4625,2023-06-08,2023-06-09,West,Nevada,Furniture,Tables,Corporate,Standard Class,735.98,41.06,0.1
ORD-100284,CUST-2176,2024-01-29,2024-02-02,West,Nevada,Furniture,Bookcases,Consumer,Standard Class,306.03,-52.51,0.3
ORD-100285,CUST-3909,2022-07-26,2022-07-30,South,Alabama,Office Supplies,Paper,Home Office,Same Day,171.31,-12.22,0.3
ORD-100286,CUST-2366,2022-02-01,2022-02-02,East,Virginia,Technology,Machines,Corporate,First Class,562.56,62.67,0.05
ORD-100287,CUST-4899,2022-06-16,2022-06-22,West,Arizona,Furniture,Furnishings,Consumer,First Class,1129.31,-97.75,0.4
ORD-100288,CUST-4162,2022-10-30,2022-10-30,West,Arizona,Technology,Copiers,Corporate,Second Class,56.3,7.19,0.1
ORD-100289,CUST-4417,2023-06-14,2023-06-17,West,Arizona,Technology,Copiers,Corporate,Standard Class,346.73,41.17,0.05
ORD-100290,CUST-1574,2023-11-16,2023-11-18,East,New York,Furniture,Tables,Corporate,First Class,596.43,180.7,0.0
ORD-100291,CUST-4044,2024-01-27,2024-02-02,Central,Wisconsin,Furniture,Bookcases,Home Office,Standard Class,761.83,101.8,0.05
ORD-100292,CUST-4136,2022-01-05,2022-01-08,South,Tennessee,Technology,Accessories,Corporate,Standard Class,1370.13,-27.25,0.1
ORD-100293,CUST-3487,2024-06-12,2024-06-16,East,New York,Furniture,Tables,Corporate,First Class,1135.15,254.54,0.05
ORD-100294,CUST-2600,2022-10-27,2022-10-29,West,Nevada,Office Supplies,Storage,Home Office,First Class,480.21,14.97,0.05
ORD-100295,CUST-2228,2023-01-25,2023-01-28,East,Virginia,Furniture,Bookcases,Consumer,Same Day,722.41,146.37,0.0
ORD-100296,CUST-1360,2023-08-19,2023-08-20,West,Oregon,Office Supplies,Supplies,Home Office,Same Day,1313.22,162.28,0.0
ORD-100297,CUST-1104,2023-03-13,2023-03-13,South,North Carolina,Technology,Accessories,Corporate,Second Class,1473.04,202.3,0.1
ORD-100298,CUST-2790,2023-07-06,2023-07-10,West,Arizona,Office Supplies,Storage,Home Office,First Class,76.75,-29.89,0.4
ORD-100299,CUST-3435,2023-01-02,2023-01-02,East,Virginia,Office Supplies,Supplies,Corporate,Same Day,740.18,-143.9,0.2
ORD-100300,CUST-2533,2022-04-12,2022-04-15,Central,Minnesota,Office Supplies,Binders,Home Office,Second Class,406.93,-140.3,0.4
ORD-100301,CUST-2802,2023-05-14,2023-05-17,East,Virginia,Office Supplies,Paper,Consumer,Same Day,211.6,-0.8,0.2
ORD-100302,CUST-1307,2022-11-22,2022-11-24,Central,Wisconsin,Technology,Phones,Consumer,First Class,1386.72,29.21,0.1
ORD-100303,CUST-4637,2024-04-20,2024-04-24,South,Alabama,Technology,Copiers,Home Office,First Class,1186.51,-1.48,0.1
ORD-100304,CUST-1246,2023-02-27,2023-02-28,South,Georgia,Furniture,Tables,Home Office,Second Class,1135.91,36.53,0.2
ORD-100305,CUST-1011,2022-01-11,2022-01-17,Central,Wisconsin,Technology,Phones,Home Office,Same Day,527.76,80.46,0.05
ORD-100306,CUST-3736,2023-08-24,2023-08-24,West,Arizona,Technology,Copiers,Corporate,Standard Class,1014.72,-328.49,0.4
ORD-100307,CUST-2683,2023-08-12,2023-08-13,West,Washington,Furniture,Bookcases,Home Office,Second Class,446.78,-21.9,0.1
ORD-100308,CUST-4882,2022-03-19,2022-03-20,Central,Illinois,Technology,Phones,Consumer,Standard Class,582.47,100.66,0.05
ORD-100309,CUST-3370,2023-12-02,2023-12-08,East,New Jersey,Furniture,Chairs,Home Office,Standard Class,719.61,-11.64,0.3
ORD-100310,CUST-4519,2023-10-06,2023-10-06,West,Washington,Furniture,Tables,Consumer,First Class,1283.84,3.88,0.1
ORD-100311,CUST-1901,2022-01-21,2022-01-21,South,Alabama,Technology,Accessories,Corporate,Same Day,1192.28,231.65,0.0
ORD-100312,CUST-2021,2023-09-28,2023-09-29,South,Alabama,Office Supplies,Binders,Corporate,Standard Class,837.68,81.18,0.1
ORD-100313,CUST-2865,2024-06-06,2024-06-12,West,Washington,Office Supplies,Paper,Corporate,Standard Class,1434.5,475.27,0.0
ORD-100314,CUST-3764,2023-11-25,2023-11-28,West,Arizona,Technology,Machines,Consumer,Second Class,631.65,97.75,0.1
ORD-100315,CUST-4556,2022-01-23,2022-01-29,Central,Illinois,Furniture,Furnishings,Home Office,Same Day,1232.48,143.51,0.05
ORD-100316,CUST-3300,2022-10-25,2022-10-28,West,Washington,Technology,Machines,Consumer,Standard Class,211.01,-19.64,0.3
ORD-100317,CUST-4937,2023-10-29,2023-10-29,East,Pennsylvania,Furniture,Furnishings,Corporate,Same Day,372.43,-104.75,0.4
ORD-100318,CUST-1971,2022-10-18,2022-10-20,West,Oregon,Furniture,Furnishings,Consumer,Same Day,1039.84,-143.55,0.3
ORD-100319,CUST-1379,2023-12-24,2023-12-25,East,Pennsylvania,Office Supplies,Storage,Consumer,Second Class,237.67,52.35,0.0
ORD-100320,CUST-4256,2023-04-24,2023-04-30,West,Arizona,Office Supplies,Paper,Home Office,Same Day,1265.22,271.15,0.05
ORD-100321,CUST-4925,2023-01-21,2023-01-26,South,Georgia,Furniture,Tables,Home Office,Same Day,977.45,-245.7,0.4
ORD-100322,CUST-4858,2023-11-23,2023-11-24,East,Pennsylvania,Office Supplies,Paper,Consumer,Same Day,447.7,2.82,0.1
ORD-100323,CUST-2655,2023-07-02,2023-07-03,Central,Michigan,Furniture,Furnishings,Home Office,First Class,481.33,3.79,0.1
ORD-100324,CUST-2107,2023-07-10,2023-07-16,Central,Illinois,Technology,Phones,Home Office,Standard Class,1059.64,72.3,0.0
ORD-100325,CUST-1352,2023-02-04,2023-02-09,Central,Minnesota,Technology,Accessories,Corporate,Standard Class,801.13,175.99,0.0
ORD-100326,CUST-4106,2024-04-04,2024-04-08,Central,Illinois,Technology,Phones,Consumer,First Class,734.54,-222.14,0.4
ORD-100327,CUST-3935,2022-05-10,2022-05-16,West,California,Office Supplies,Binders,Consumer,First Class,251.59,40.07,0.1
ORD-100328,CUST-1121,2022-10-11,2022-10-12,East,Pennsylvania,Furniture,Furnishings,Home Office,Second Class,488.64,-71.06,0.3
ORD-100329,CUST-2640,2022-09-12,2022-09-18,East,Pennsylvania,Office Supplies,Binders,Home Office,Same Day,177.66,10.6,0.05
ORD-100330,CUST-1165,2023-12-31,2024-01-05,East,New York,Technology,Phones,Corporate,Second Class,998.51,-47.76,0.3
ORD-100331,CUST-1160,2023-01-25,2023-01-30,East,Virginia,Technology,Accessories,Corporate,Second Class,840.1,140.61,0.05
ORD-100332,CUST-2043,2024-01-04,2024-01-08,East,Massachusetts,Furniture,Tables,Home Office,Same Day,1447.68,-42.48,0.05
ORD-100333,CUST-3396,2022-02-13,2022-02-19,South,Alabama,Technology,Phones,Consumer,First Class,934.1,166.38,0.0
ORD-100334,CUST-4745,2022-08-04,2022-08-10,Central,Texas,Office Supplies,Binders,Consumer,First Class,735.25,27.92,0.05
ORD-100335,CUST-1368,2022-10-15,2022-10-19,West,California,Furniture,Furnishings,Home Office,Second Class,1340.32,63.71,0.0
ORD-100336,CUST-3771,2023-06-05,2023-06-05,West,Nevada,Furniture,Bookcases,Home Office,Same Day,265.28,-10.08,0.2
ORD-100337,CUST-4379,2022-02-14,2022-02-19,Central,Minnesota,Office Supplies,Paper,Corporate,Second Class,1408.53,-58.65,0.1
ORD-100338,CUST-2022,2023-07-11,2023-07-13,South,North Carolina,Technology,Accessories,Home Office,Second Class,924.88,-213.14,0.4
ORD-100339,CUST-1561,2023-10-14,2023-10-16,South,Georgia,Furniture,Furnishings,Consumer,Second Class,115.36,-15.51,0.3
ORD-100340,CUST-3832,2022-01-07,2022-01-11,West,Nevada,Office Supplies,Paper,Home Office,Second Class,125.83,18.7,0.05
ORD-100341,CUST-1986,2023-08-25,2023-08-29,East,Pennsylvania,Office Supplies,Paper,Home Office,Second Class,98.58,13.64,0.2
ORD-100342,CUST-4438,2023-09-06,2023-09-09,West,California,Furniture,Tables,Home Office,Second Class,1233.94,245.74,0.05
ORD-100343,CUST-1177,2023-05-14,2023-05-15,Central,Illinois,Technology,Copiers,Consumer,First Class,337.18,25.15,0.0
ORD-100344,CUST-1660,2023-04-04,2023-04-04,West,Oregon,Technology,Phones,Home Office,First Class,405.39,74.83,0.05
ORD-100345,CUST-2919,2022-02-16,2022-02-16,West,Nevada,Furniture,Bookcases,Consumer,Standard Class,132.54,24.6,0.0
ORD-100346,CUST-3002,2022-04-22,2022-04-27,South,Tennessee,Technology,Copiers,Home Office,First Class,1078.11,169.65,0.1
ORD-100347,CUST-2171,2022-04-04,2022-04-09,South,Tennessee,Technology,Copiers,Consumer,First Class,311.4,79.04,0.05
ORD-100348,CUST-2619,2022-01-26,2022-02-01,Central,Michigan,Office Supplies,Binders,Consumer,Standard Class,1255.51,182.23,0.0
ORD-100349,CUST-2338,2024-01-31,2024-02-04,South,North Carolina,Furniture,Tables,Consumer,First Class,1496.56,-404.82,0.4
ORD-100350,CUST-2038,2024-05-07,2024-05-13,East,Pennsylvania,Technology,Copiers,Consumer,First Class,1300.62,211.5,0.05
ORD-100351,CUST-3046,2023-05-22,2023-05-25,West,California,Technology,Machines,Consumer,Second Class,611.08,-98.61,0.4
ORD-100352,CUST-2815,2022-06-17,2022-06-18,Central,Michigan,Furniture,Chairs,Consumer,Second Class,500.64,-38.28,0.3
ORD-100353,CUST-3961,2022-07-15,2022-07-16,Central,Minnesota,Technology,Phones,Corporate,Same Day,529.92,-39.43,0.3
ORD-100354,CUST-1226,2022-03-15,2022-03-20,East,New York,Office Supplies,Supplies,Consumer,First Class,1238.47,0.88,0.2
ORD-100355,CUST-1722,2023-11-14,2023-11-20,East,New Jersey,Office Supplies,Binders,Corporate,Standard Class,336.61,41.54,0.1
ORD-100356,CUST-2920,2023-08-05,2023-08-06,South,Georgia,Furniture,Chairs,Corporate,First Class,880.22,250.84,0.05
ORD-100357,CUST-3538,2023-02-15,2023-02-19,West,Oregon,Furniture,Furnishings,Home Office,Second Class,409.89,11.57,0.1
ORD-100358,CUST-2724,2023-08-02,2023-08-06,West,California,Office Supplies,Storage,Home Office,First Class,372.76,57.22,0.05
ORD-100359,CUST-1114,2023-06-28,2023-07-03,South,Tennessee,Office Supplies,Paper,Corporate,First Class,1230.89,100.25,0.1
ORD-100360,CUST-3371,2022-05-31,2022-06-05,South,Georgia,Office Supplies,Supplies,Home Office,Standard Class,1289.12,18.23,0.05
ORD-100361,CUST-2623,2023-08-02,2023-08-05,East,Virginia,Office Supplies,Storage,Home Office,Second Class,461.28,-52.43,0.3
ORD-100362,CUST-4429,2022-08-15,2022-08-21,West,Washington,Technology,Accessories,Home Office,Standard Class,335.04,-1.79,0.2
ORD-100363,CUST-2876,2022-08-21,2022-08-25,West,California,Technology,Copiers,Home Office,Same Day,389.24,-57.21,0.3
ORD-100364,CUST-1550,2024-03-30,2024-04-02,West,Arizona,Office Supplies,Binders,Corporate,Standard Class,673.05,-22.81,0.05
ORD-100365,CUST-3809,2023-04-17,2023-04-23,South,Alabama,Furniture,Chairs,Home Office,Standard Class,1066.62,335.0,0.0
ORD-100366,CUST-1560,2024-03-04,2024-03-04,East,Massachusetts,Office Supplies,Paper,Home Office,Same Day,1218.03,-38.85,0.2
ORD-100367,CUST-3875,2022-02-12,2022-02-12,East,Virginia,Technology,Accessories,Consumer,First Class,258.81,1.5,0.2
ORD-100368,CUST-3544,2023-03-13,2023-03-13,East,Massachusetts,Furniture,Chairs,Home Office,Second Class,335.8,16.41,0.1
ORD-100369,CUST-2398,2024-02-03,2024-02-09,South,Georgia,Furniture,Bookcases,Consumer,First Class,365.43,25.63,0.2
ORD-100370,CUST-3149,2023-06-10,2023-06-15,South,Florida,Office Supplies,Binders,Consumer,First Class,665.43,132.65,0.0
ORD-100371,CUST-4289,2023-07-17,2023-07-19,South,Tennessee,Technology,Copiers,Consumer,First Class,793.68,66.15,0.05
ORD-100372,CUST-2829,2022-07-17,2022-07-22,Central,Texas,Office Supplies,Paper,Corporate,First Class,516.42,-60.73,0.2
ORD-100373,CUST-2058,2022-03-17,2022-03-23,West,Arizona,Furniture,Chairs,Corporate,Standard Class,1057.92,139.38,0.05
ORD-100374,CUST-4118,2023-07-06,2023-07-11,West,Arizona,Office Supplies,Supplies,Consumer,First Class,556.21,149.79,0.05
